rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
639	1	1	1	0.2924465529392153	-485.02943426877266	0.023115577889447233	6.1862506827684856	C51H76O6	[M + H]+	GPZABQIVLOSCQS	InChI=1S/C51H76O6/c1-8-11-36-13-10-20-48-28-30-50-39(12-9-2)51(55,57-41(50)33-38-16-14-37(15-17-38)19-32-56-7)31-29-49(50,35-52)46(48,6)26-27-47(21-18-36)40-34-44(4,42(53)54)23-22-43(40,3)24-25-45(47,48)5/h14-17,36,39-41,52,55H,8-9,11-13,18-19,21-35H2,1-7H3,(H,53,54)	null	CCCC1CCC23CCC4(C(C2(CCC5(C3CC(CC5)(C)C(=O)O)C)C)(CCC67C4(CCC(C6CCC)(OC7CC8=CC=C(C=C8)CCOC)O)CO)C#CC1)C	11.6103315	""	COCONUT:(CNP0278506 CNP0281756)	2097152	785.5735	NaN	1096_specs_ms_FEATURE_1098
640	1	1	1	0.29100081204506595	-145.61248974780597	0.9999999999999999	24.315062976323716	C16H28O3	[M + H]+	YKOYAVNSEZZQLZ	InChI=1S/C16H28O3/c17-15-12-9-11-14(15)10-7-5-3-1-2-4-6-8-13-16(18)19/h14H,1-13H2,(H,18,19)	2-Oxocyclopentaneundecanoic acid	C1CC(C(=O)C1)CCCCCCCCCCC(=O)O	4.4000001	202646	PubChem:(202646);PubChem class - safety and toxic	67108866	269.21	NaN	910_specs_ms_FEATURE_912
641	1	1	1	0.29100004598734386	-79.65473484581845	0.9959798994974873	13.189944475594922	C21H40O4	[M + Na]+	PFTAQHPFYQAJGL	InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h10-11,20,22-23H,2-9,12-19H2,1H3	null	CCCCCCCCCC=CCCCCCCC(=O)OCC(CO)O	6.06722975	54186936	COCONUT:(CNP0116172);Natural Products:(UNPD230727);PubChem:(54186936)	2129922	379.2839	NaN	3453_specs_ms_FEATURE_3455
642	1	1	1	0.2907577083140822	-245.3568164218744	0.9904522613065326	14.256962198820347	C10H22O4S	[M + H]+	BZWCLBOVBJNDLQ	InChI=1S/C10H22O4S/c1-3-4-5-6-7-8-9-10(2)14-15(11,12)13/h10H,3-9H2,1-2H3,(H,11,12,13)	decan-2-yl hydrogen sulfate	CCCCCCCCC(C)OS(=O)(=O)O	3.5999999	169461;171602;6337212	PubChem:(169461 171602 6337212);NORMAN:(NS00053050)	262146	239.1271	NaN	1071_specs_ms_FEATURE_1073
643	1	1	1	0.290743520389953	-222.14676317126566	0.2527638190954774	12.053667465066916	C26H34O8	[M + H]+	NHXZFSUHPPWVEE	InChI=1S/C26H34O8/c1-17(27)33-15-21(11-19-7-9-23(29-3)25(13-19)31-5)22(16-34-18(2)28)12-20-8-10-24(30-4)26(14-20)32-6/h7-10,13-14,21-22H,11-12,15-16H2,1-6H3	[(2R,3R)-3-(acetyloxymethyl)-4-(3,4-dimethoxyphenyl)-2-[(3,4-dimethoxyphenyl)methyl]butyl] acetate	CC(=O)OCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC(=C(C=C2)OC)OC)COC(=O)C	4.30000019	14213270	COCONUT:(CNP0240055);Natural Products:(UNPD174709);PubChem:(14213270);SuperNatural:(SN00256276)	3178498	475.2332	NaN	2187_specs_ms_FEATURE_2189
644	1	1	1	0.2905423429102424	-187.75426645989313	0.9919597989949749	12.238205238968574	C26H34O9	[M + Na]+	VNVHSLWNVBAYPK	InChI=1S/C26H34O9/c1-16(28)35-26(23(32)11-17-6-8-21(30)24(12-17)33-2)15-20(29)13-18(5-4-10-27)19-7-9-22(31)25(14-19)34-3/h6-9,12,14,18,23,26-27,30-32H,4-5,10-11,13,15H2,1-3H3	null	CC(=O)OC(CC(=O)CC(CCCO)C1=CC(=C(C=C1)O)OC)C(CC2=CC(=C(C=C2)O)OC)O	3.16332173	""	COCONUT:(CNP0417082);SuperNatural:(SN00174803)	3145728	513.2094	NaN	840_specs_ms_FEATURE_842
645	1	1	2	0.28995159368817125	-201.0536416517335	0.7919597989949748	13.23968407302891	C38H62O13	[M + H]+	FOCICMJCJFCWOL	InChI=1S/C38H62O13/c1-16-10-27(41)38(47-14-16)17(2)28-26(51-38)13-22-20-12-25(23-11-19(39)6-8-36(23,4)21(20)7-9-37(22,28)5)49-35-32(45)33(29(42)18(3)48-35)50-34-31(44)30(43)24(40)15-46-34/h16-35,39-45H,6-15H2,1-5H3	null	CC1CC(C2(C(C3C(O2)CC4C3(CCC5C4CC(C6C5(CCC(C6)O)C)OC7C(C(C(C(O7)C)O)OC8C(C(C(CO8)O)O)O)O)C)C)OC1)O	1.60000002	12313941;21579914;44559498;53231751;101794253;101794254;101794255	COCONUT:(CNP0210449);HMDB:(29624);Natural Products:(UNPD112242 UNPD221744 UNPD73269 UNPD225999 UNPD223875);PubChem:(12313941 21579914 44559498 53231751 101794253 101794254 101794255);SuperNatural:(SN00319738);PubChem class - bio and metabolites;PubMed	19955786	727.4442	NaN	489_specs_ms_FEATURE_491
646	1	1	1	0.2892507828883628	-11.04666810204189	0.9999999999999999	95.75338878267613	C16H30O2	[M + H]+	SECPZKHBENQXJG	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)	zoomarate	CCCCCCC=CCCCCCCCC(=O)O	5.75837898	4668;445638;5282745;5461012;10588002;12313928;21889155;53394425;71309704;71309721;87229078;117064741;123533281;131871180	HMDB:(3229 12328);SuperNatural:(SN00246739 SN00226427 SN00157933 SN00159315);ZINC bio:(ZINC08221009);additional;MeSH:(445638 5282745 5461012);Plantcyc:(CPD-9245);PubMed;NORMAN:(NS00015112);COCONUT:(CNP0307038 CNP0389934);KNApSAcK:(1234);Natural Products:(UNPD144994 UNPD58059 UNPD220245);PubChem:(4668 445638 5282745 5461012 10588002 12313928 21889155 53394425 71309704 71309721 87229078 117064741 123533281 131871180);CHEBI:(59265 72004 32372 28716 71449);PubChem class - bio and metabolites;KEGG:(C08362);PubChem class - safety and toxic;YMDB:(681);Training Set;PubChem class - drug;Biocyc:(CPD-9245)	121629054	255.231	NaN	2033_specs_ms_FEATURE_2035
647	1	1	1	0.288866207617571	-277.93792082162565	0.700502512562814	10.400782393503267	C19H23NO5	[M + H]+	BCGQIFFWTBAPNK	InChI=1S/C19H23NO5/c1-22-17-9-5-6-10-18(17)25-14-13-23-11-12-24-15-19(21)20-16-7-3-2-4-8-16/h2-10H,11-15H2,1H3,(H,20,21)	2-[2-[2-(2-methoxyphenoxy)ethoxy]ethoxy]-N-phenylacetamide	COC1=CC=CC=C1OCCOCCOCC(=O)NC2=CC=CC=C2	2.5	3053673	PubChem:(3053673);PubChem class - safety and toxic	67108866	346.1639	NaN	841_specs_ms_FEATURE_843
648	1	1	1	0.288648951833391	-5.799961813972837	0.011557788944723618	77.61480391421097	C21H40O4	[M + H]+	RZRNAYUHWVFMIP	InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3	Emalsy MO	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O	6.06722975	33022;5283468;5364833;12178130;11451146;25021708;46840179;54294270;54294271;54294273;57332638;71751310;131704760	HMDB:(11567 94684);PubChem class - food;SuperNatural:(SN00038311 SN00038310 SN00258041);ZINC bio:(ZINC32840901 ZINC32840903);additional;HSDB:(25496-72-4);MeSH:(33022 5283468 5364833 12178130);Plantcyc:(CPD-11690);PubMed;NORMAN:(NS00009429);COCONUT:(CNP0209532);KNApSAcK:(40790);Natural Products:(UNPD94856 UNPD121106 UNPD222384);PubChem:(33022 5283468 5364833 12178130 11451146 25021708 46840179 54294270 54294271 54294273 57332638 71751310 131704760);YMDB Mine;CHEBI:(131342 75342 75938 75757);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-11690);KEGG Mine	60351769214	357.2991	NaN	2654_specs_ms_FEATURE_2656
649	1	1	1	0.2884443496830046	-277.77507734759837	0.7	9.668952063931679	C18H21NO6	[M + H]+	SAANAEFSIKEDHL	InChI=1S/C18H21NO6/c1-21-13-7-6-12(10-14(13)22-2)19-18(20)11-8-15(23-3)17(25-5)16(9-11)24-4/h6-10H,1-5H3,(H,19,20)	CBMicro_006882	COC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC)OC	2.5999999	120368	PubChem class - safety and toxic;PubChem:(120368);PubMed	67108930	348.1466	NaN	2741_specs_ms_FEATURE_2743
650	1	1	1	0.2869338793454067	-258.3049779495828	0.018090452261306532	11.367446692939808	C20H32O8	[M + Na]+	OJSODVHZFFRTOS	InChI=1S/C20H32O8/c1-11(22)6-5-7-14-19(2,3)8-12(9-20(14,4)26)27-18-17(25)16(24)15(23)13(10-21)28-18/h5-7,12-13,15-18,21,23-26H,8-10H2,1-4H3	null	CC(=O)C=CC=C1C(CC(CC1(C)O)OC2C(C(C(C(O2)CO)O)O)O)(C)C	0.0304664951	""	COCONUT:(CNP0422104)	2097152	423.2007	NaN	742_specs_ms_FEATURE_744
651	2	1	2	0.28423688495706767	-200.6225461931447	0.12713567839195977	1.6887149352184077	C24H45NO6	[M + Na]+	RGQKFXZATXMRTA	InChI=1S/C24H45NO6/c1-18(2)15-13-11-9-7-6-8-10-12-14-16-23(31-21(5)28)24(29)22(25-19(3)26)17-30-20(4)27/h18,22-24,29H,6-17H2,1-5H3,(H,25,26)	null	CC(C)CCCCCCCCCCCC(C(C(COC(=O)C)NC(=O)C)O)OC(=O)C	5.80000019	10670927	COCONUT:(CNP0208357);Natural Products:(UNPD77199);PubChem:(10670927);SuperNatural:(SN00384729)	3178498	466.3105	NaN	3161_specs_ms_FEATURE_3163
652	6	1	3	0.28393815663365446	-160.52963753793108	0.013567839195979902	11.626200674289846	C21H36O11	[M + K]+	RXZSWSIMCUXTEX	InChI=1S/C21H36O11/c1-11(4-3-5-12(2)8-22)6-7-29-21-19(28)17(26)16(25)14(32-21)10-31-20-18(27)15(24)13(23)9-30-20/h5-6,13-28H,3-4,7-10H2,1-2H3	null	CC(=CCOC1C(C(C(C(O1)COC2C(C(C(CO2)O)O)O)O)O)O)CCC=C(C)CO	-2.0	102004082	COCONUT:(CNP0260096);Natural Products:(UNPD121371);PubChem:(102004082);SuperNatural:(SN00333903)	3178498	503.1905	NaN	293_specs_ms_FEATURE_295
653	1	1	1	0.2838027977533226	-29.431628374254956	0.9999999999999999	25.530379557579643	C18H36O4	[M + H]+	VACHUYIREGFMSP	InChI=1S/C18H36O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	Dioxystearinsaeure	CCCCCCCCC(C(CCCCCCCC(=O)O)O)O	5.0999999	89377;441460;12235228;12235229;12235230;21993141;25201168;25201835;91666453;137333844;139265376	HMDB:(59633);PubChem class - food;SuperNatural:(SN00159870 SN00381834 SN00251612 SN00243574 SN00316087);ZINC bio:(ZINC08220964 ZINC30726317 ZINC30730192 ZINC59206873);MeSH:(89377);Plantcyc:(CPD-10515 CPD-9002);PubMed;NORMAN:(NS00010583);COCONUT:(CNP0044212 CNP0413661);KNApSAcK:(1214);Natural Products:(UNPD111606 UNPD175951 UNPD151966 UNPD11320);PubChem:(89377 441460 12235228 12235229 12235230 21993141 25201168 25201835 91666453 137333844 139265376);CHEBI:(85197 28724 85147 58797 85633 49254 142837 136767);PubChem class - bio and metabolites;KEGG:(C15988 C08314 C19622);PubChem class - safety and toxic;Biocyc:(CPD-9002 CPD-10515)	221686142	317.267	NaN	198_specs_ms_FEATURE_200
654	1	1	1	0.28299670459875936	-218.188084589743	0.0135678391959799	51.52455108867726	C20H28O8	[M + Na]+	MMMUDYVKKPDZHS	InChI=1S/C20H28O8/c1-2-3-4-5-7-10-14(23)15(11-8-6-9-12-21)27-20-19(26)18(25)17(24)16(13-22)28-20/h2-3,8,11,14-26H,6,9,12-13H2,1H3	Lobetyolin	CC=CC#CC#CC(C(C=CCCCO)OC1C(C(C(C(O1)CO)O)O)O)O	-0.600000024	372976;6369123;14655097;53393494;53486204;93991640;93991641;93991642;125039285;125039286;125039287;122130729;124708043;124708105;124708145;124708146;127243388;126968964;132586933;131707051	COCONUT:(CNP0215819);KNApSAcK:(30684);Natural Products:(UNPD7136 UNPD2922 UNPD1096 UNPD214148 UNPD222545 UNPD200311 UNPD224582 UNPD115253);PubChem:(372976 6369123 14655097 53393494 53486204 93991640 93991641 93991642 125039285 125039286 125039287 122130729 124708043 124708105 124708145 124708146 127243388 126968964 132586933 131707051);ZINC bio:(ZINC05835336 ZINC05835346 ZINC05835354 ZINC05835358);MeSH:(372976 6369123 14655097 53486204 122130729 126968964);PubMed	2138198	419.1695	NaN	338_specs_ms_FEATURE_340
655	1	1	1	0.28208182681941735	-83.41007703887176	0.9999999999999999	11.406993442830121	C24H46O4	[M + K]+	YIVJZNGAASQVEM	InChI=1S/C24H46O4/c1-3-5-7-9-11-13-15-17-19-21-23(25)27-28-24(26)22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3	Laurydol	CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC	10.5	7773;10525055;10716128;10787190;25240229	NORMAN:(NS00002034);PubChem class - food;PubChem:(7773 10525055 10716128 10787190 25240229);CHEBI:(82479);HSDB:(105-74-8);MeSH:(7773);KEGG:(C19438);PubChem class - safety and toxic;PubMed	201589606	437.2996	NaN	2932_specs_ms_FEATURE_2934
656	1	1	1	0.28191526362316754	-89.58497903196793	0.993467336683417	29.537516234606606	C19H20O3	[M + H]+	GIKJADRKBZHVCY	InChI=1S/C19H20O3/c20-17(10-7-16-8-13-19(22)14-9-16)4-2-1-3-15-5-11-18(21)12-6-15/h2,4-6,8-9,11-14,21-22H,1,3,7,10H2	null	C1=CC(=CC=C1CCC=CC(=O)CCC2=CC=C(C=C2)O)O	3.79999995	23786382;53840022	COCONUT:(CNP0291579);HMDB:(138206);Natural Products:(UNPD14484 UNPD218305);PubChem:(23786382 53840022);SuperNatural:(SN00020066);ZINC bio:(ZINC13378210);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubMed	87613514	297.1471	NaN	236_specs_ms_FEATURE_238
657	1	1	1	0.2817917866258587	-191.51161815184784	0.9979899497487437	9.308063598131454	C30H46O	[M + H]+	ZZTAMWAQHJYRNV	InChI=1S/C30H46O/c1-19(2)20-11-14-27(5)17-18-29(7)21(25(20)27)9-10-23-28(6)15-13-24(31)26(3,4)22(28)12-16-30(23,29)8/h12,20-21,23,25H,1,9-11,13-18H2,2-8H3	null	CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5=CCC4(C3(CC2)C)C)(C)C)C)C	8.80000019	10622162	COCONUT:(CNP0271784);Natural Products:(UNPD57049);PubChem:(10622162);SuperNatural:(SN00401817)	3178498	423.3607	NaN	918_specs_ms_FEATURE_920
658	1	1	1	0.2812395954905816	-111.39516674896103	0.9999999999999999	30.771833240001797	C9H16O3	[M + H]+	WLGDDELKYAWBBL	InChI=1S/C9H16O3/c10-8-6-4-2-1-3-5-7-9(11)12/h8H,1-7H2,(H,11,12)	9-oxononanoate	C(CCCC=O)CCCC(=O)O	1.96954787	75704;21270557	HMDB:(94711);SuperNatural:(SN00002586);ZINC bio:(ZINC01841160);MeSH:(75704);Plantcyc:(CPD-8686);PubMed;COCONUT:(CNP0029325);PubChem:(75704 21270557);YMDB Mine;CHEBI:(78700 77812);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C16322);Biocyc:(CPD-8686)	51559672174	173.117	NaN	348_specs_ms_FEATURE_350
659	2	1	2	0.2799720748141568	-42.325775602710145	0.8412060301507538	15.01968349557444	C12H24O2	[M + Na]+	POULHZVOKOAJMA	InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)	dodecoate	CCCCCCCCCCCC(=O)O	4.35856056	3893;450626;4149208;10512327;12227347;12227348;12227349;11252659;20687692;16212944;16213294;16213334;16217355;16217341;71308915;71308916;71309940;71479986;129180172;132426964	HMDB:(638);PubChem class - food;SuperNatural:(SN00280806 SN00002059);ZINC bio:(ZINC01529498);additional;HSDB:(143-07-7);MeSH:(3893);Plantcyc:(DODECANOATE);PubMed;NORMAN:(NS00008441);COCONUT:(CNP0201101 CNP0303017);KNApSAcK:(1221);Natural Products:(UNPD141768);PubChem:(3893 450626 4149208 10512327 12227347 12227348 12227349 11252659 20687692 16212944 16213294 16213334 16217355 16217341 71308915 71308916 71309940 71479986 129180172 132426964);CHEBI:(18262 30805);PubChem class - bio and metabolites;KEGG:(C02679);PubChem class - safety and toxic;YMDB:(678);Training Set;PubChem class - drug;Biocyc:(DODECANOATE SMA-0000597)	255847294	223.1686	NaN	3412_specs_ms_FEATURE_3414
660	1	1	1	0.27953586884965637	-110.8374010995607	0.9999999999999999	6.7493827591356075	C20H41NO	[M + H]+	OOCSVLHOTKHEFZ	InChI=1S/C20H41NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H2,21,22)	Icosanamide	CCCCCCCCCCCCCCCCCCCC(=O)N	7.47380209	3016647	NORMAN:(NS00056045);PubChem:(3016647);YMDB Mine;PubMed;KEGG Mine	42949935170	312.3249	NaN	1551_specs_ms_FEATURE_1553
661	1	1	1	0.2772593737524905	-244.98065788899322	0.9994974874371858	11.635338109934855	C16H31NO3	[M + H]+	DYUGTPXLDJQBRB	InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)	N-Myristoyl-gly	CCCCCCCCCCCCCC(=O)NCC(=O)O	5.4000001	72348;4060556	COCONUT:(CNP0364014);HMDB:(13250);PubChem:(72348 4060556);CHEBI:(86500 87142);ZINC bio:(ZINC71788297);PubChem class - bio and metabolites;MeSH:(72348);PubMed	18882670	286.2373	NaN	2949_specs_ms_FEATURE_2951
662	1	1	1	0.2763593797718342	-79.42158864227567	0.9999999999999999	27.943696839273624	C19H30O7	[M + H]+	CHEIWKRTMHHGDF	InChI=1S/C19H30O7/c1-10-7-12(21)8-19(3,4)13(10)6-5-11(2)25-18-17(24)16(23)15(22)14(9-20)26-18/h5-6,11,14-18,20,22-24H,7-9H2,1-4H3	null	CC1=C(C(CC(=O)C1)(C)C)C=CC(C)OC2C(C(C(C(O2)CO)O)O)O	0.489058048	""	COCONUT:(CNP0175293)	2097152	371.2057	NaN	248_specs_ms_FEATURE_250
663	1	1	1	0.27495169800205327	-58.406278585310986	0.9999999999999999	41.2575387044845	C14H26O2	[M + H]+	YWWVWXASSLXJHU	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h5-6H,2-4,7-13H2,1H3,(H,15,16)	myristoleate	CCCCC=CCCCCCCCC(=O)O	4.8599534	68344;5281119;5312402;5461014;21941324	HMDB:(2000 62248);SuperNatural:(SN00002172 SN00011214 SN00284817);ZINC bio:(ZINC01531062 ZINC04529321);additional;MeSH:(5281119);PubMed;NORMAN:(NS00020426);COCONUT:(CNP0028758 CNP0275417);KNApSAcK:(1229);Natural Products:(UNPD59090 UNPD146697 UNPD226393);PubChem:(68344 5281119 5312402 5461014 21941324);CHEBI:(32370 27781 131381);PubChem class - bio and metabolites;KEGG:(C08322);PubChem class - safety and toxic;YMDB:(680);Training Set;Biocyc:(CPD-20392)	87943550	227.1954	NaN	1619_specs_ms_FEATURE_1621
664	1	1	2	0.27406959035173356	-133.93560502532313	0.5633165829145729	1.8255716767961319	C24H39NO	[M + H]+	YPUOCYKJOLQYQS	InChI=1S/C24H39NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-22-24(26)25-23-20-17-16-18-21-23/h9-10,16-18,20-21H,2-8,11-15,19,22H2,1H3,(H,25,26)	Oleanilide	CCCCCCCCC=CCCCCCCCC(=O)NC1=CC=CC=C1	8.2546463	91544;6105762;5354590	NORMAN:(NS00044298);PubChem:(91544 6105762 5354590);CHEBI:(53721);ZINC bio:(ZINC36349347);additional;MeSH:(5354590);Training Set;PubMed	811110	358.3093	NaN	1929_specs_ms_FEATURE_1931
665	2	1	1	0.27373624921132167	-274.62299531812175	0.7	8.484294823706543	C18H21NO6	[M + H]+	SAANAEFSIKEDHL	InChI=1S/C18H21NO6/c1-21-13-7-6-12(10-14(13)22-2)19-18(20)11-8-15(23-3)17(25-5)16(9-11)24-4/h6-10H,1-5H3,(H,19,20)	CBMicro_006882	COC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC)OC	2.5999999	120368	PubChem class - safety and toxic;PubChem:(120368);PubMed	67108930	348.143	NaN	2742_specs_ms_FEATURE_2744
666	1	1	1	0.27347243853119285	-193.49632189367782	0.9999999999999999	12.63303551011241	C25H40O	[M + Na]+	MXTBBBIZYLWNIV	InChI=1S/C25H40O/c1-20(2)9-6-12-23(5)25-17-15-21(3)10-7-13-24(19-26)14-8-11-22(4)16-18-25/h9-10,12,14,16,25-26H,6-8,11,13,15,17-19H2,1-5H3	null	CC1=CCCC(=CCCC(=CCC(CC1)C(=CCC=C(C)C)C)C)CO	7.57979631	""	COCONUT:(CNP0355114);Natural Products:(UNPD119771);SuperNatural:(SN00323952)	3178496	379.2957	NaN	1184_specs_ms_FEATURE_1186
667	1	1	1	0.27340050500286517	-311.40400531133326	0.9999999999999999	50.58774826614081	C23H43NO6	[M + H]+	MZYRPLHXQKZCNR	InChI=1S/C23H43NO6/c1-3-5-12-21(27)22(28)13-8-10-18(16-20(26)17-25)9-6-7-11-19(24-4-2)14-15-23(29)30/h8,10,13,19-22,24-28H,3-7,9,11-12,14-17H2,1-2H3,(H,29,30)	null	CCCCC(C(C=CC=C(CCCCC(CCC(=O)[O-])[NH2+]CC)CC(CO)O)O)O	0.0	""	COCONUT:(CNP0092289);SuperNatural:(SN00164974)	3145728	430.3148	NaN	2155_specs_ms_FEATURE_2157
668	1	1	1	0.2730983337942869	-204.18172186289678	0.9999999999999999	11.054134819835749	C20H32O8	[M + H]+	OJSODVHZFFRTOS	InChI=1S/C20H32O8/c1-11(22)6-5-7-14-19(2,3)8-12(9-20(14,4)26)27-18-17(25)16(24)15(23)13(10-21)28-18/h5-7,12-13,15-18,21,23-26H,8-10H2,1-4H3	null	CC(=O)C=CC=C1C(CC(CC1(C)O)OC2C(C(C(C(O2)CO)O)O)O)(C)C	0.0304664951	""	COCONUT:(CNP0422104)	2097152	401.2147	NaN	2257_specs_ms_FEATURE_2259
669	1	1	1	0.27302998081807367	-51.86463133234368	0.9999999999999999	49.836160034020494	C18H32O4	[M + H]+	LYIOPCJWYKFJQZ	InChI=1S/C18H32O4/c1-2-3-13-16(19)17(20)14-11-9-7-5-4-6-8-10-12-15-18(21)22/h7,9,11,14,16-17,19-20H,2-6,8,10,12-13,15H2,1H3,(H,21,22)	null	CCCCC(C(C=CC=CCCCCCCCC(=O)O)O)O	4.38352537	""	COCONUT:(CNP0089932 CNP0111166);SuperNatural:(SN00164999);KEGG Mine	8593080320	313.2358	NaN	1573_specs_ms_FEATURE_1575
670	1	1	1	0.2726892910005922	-49.56681509069096	0.9999999999999999	25.17911529430893	C16H30O2	[M + H]+	SECPZKHBENQXJG	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)	zoomarate	CCCCCCC=CCCCCCCCC(=O)O	5.75837898	4668;445638;5282745;5461012;10588002;12313928;21889155;53394425;71309704;71309721;87229078;117064741;123533281;131871180	HMDB:(3229 12328);SuperNatural:(SN00246739 SN00226427 SN00157933 SN00159315);ZINC bio:(ZINC08221009);additional;MeSH:(445638 5282745 5461012);Plantcyc:(CPD-9245);PubMed;NORMAN:(NS00015112);COCONUT:(CNP0307038 CNP0389934);KNApSAcK:(1234);Natural Products:(UNPD144994 UNPD58059 UNPD220245);PubChem:(4668 445638 5282745 5461012 10588002 12313928 21889155 53394425 71309704 71309721 87229078 117064741 123533281 131871180);CHEBI:(59265 72004 32372 28716 71449);PubChem class - bio and metabolites;KEGG:(C08362);PubChem class - safety and toxic;YMDB:(681);Training Set;PubChem class - drug;Biocyc:(CPD-9245)	121629054	255.231	NaN	733_specs_ms_FEATURE_735
671	1	1	1	0.27252989791244614	-195.17532915272352	0.9994974874371858	22.68498236646795	C36H64O10	[M + Na]+	LTEPQNJXCFBNEO	InChI=1S/C36H64O10/c1-31(2,43)12-9-13-36(8,44)19-10-15-34(6)25(19)20(38)16-23-33(5)14-11-24(39)32(3,4)29(33)21(17-35(23,34)7)45-30-28(42)27(41)26(40)22(18-37)46-30/h19-30,37-44H,9-18H2,1-8H3	(2R,3R,4S,5S,6R)-2-[[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-17-[(2S)-2,6-dihydroxy-6-methylheptan-2-yl]-3,12-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	CC1(C(CCC2(C1C(CC3(C2CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C	2.9000001	21599926;21599927;134930594	COCONUT:(CNP0186427);Natural Products:(UNPD142385);PubChem:(21599926 21599927 134930594);SuperNatural:(SN00233679);PubMed	3178562	679.4359	NaN	3419_specs_ms_FEATURE_3421
672	1	1	1	0.2721134129442629	-13.087903630667226	0.9999999999999999	34.506797833741416	C21H40O4	[M + H]+	RZRNAYUHWVFMIP	InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3	Emalsy MO	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O	6.06722975	33022;5283468;5364833;12178130;11451146;25021708;46840179;54294270;54294271;54294273;57332638;71751310;131704760	HMDB:(11567 94684);PubChem class - food;SuperNatural:(SN00038311 SN00038310 SN00258041);ZINC bio:(ZINC32840901 ZINC32840903);additional;HSDB:(25496-72-4);MeSH:(33022 5283468 5364833 12178130);Plantcyc:(CPD-11690);PubMed;NORMAN:(NS00009429);COCONUT:(CNP0209532);KNApSAcK:(40790);Natural Products:(UNPD94856 UNPD121106 UNPD222384);PubChem:(33022 5283468 5364833 12178130 11451146 25021708 46840179 54294270 54294271 54294273 57332638 71751310 131704760);YMDB Mine;CHEBI:(131342 75342 75938 75757);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-11690);KEGG Mine	60351769214	357.2989	NaN	999_specs_ms_FEATURE_1001
